	tweet_textual_content	len	ID	Date	Source	Likes	RTs
33	@zldabdel Frérot j'ai vu les 3, le dernier est qd même bcp trop surréaliste, et ce que j'aimais bien ds John Wick c… https://t.co/3nsUeprmjh	140	1140954570589462529	Tue Jun 18 12:09:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
34	RT @ssoledad1983_: John Wick ❤ https://t.co/bgf8RU22Vz	54	1140953891342880769	Tue Jun 18 12:06:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	23
35	when i say i want a boyfriend i mean john wick	46	1140957706347601921	Tue Jun 18 12:21:29 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
36	RT @niltoncm_trx: Um jogo do John Wick seria nice..🎮	53	1140956474908336130	Tue Jun 18 12:16:36 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	31
37	"RT @laufman: John Wick 

#johnwick #wick #chibiart #chibi #fanart #clipstudiopaint #cintiq27qhd #theboogeyman #babayaga https://t.co/hkLTZj…"	140	1140954209120133120	Tue Jun 18 12:07:36 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	8
38	Ang cute ni John Wick sa Always be my maybe!! #Netflix 📽	57	1140955649397972992	Tue Jun 18 12:13:19 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	3	0
39	RT @m0nirath: I love John Wick https://t.co/qQ77wnVxWq	54	1140954495695937536	Tue Jun 18 12:08:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1095
40	@Hawksider John wick bro. Godzilla meh	38	1140954610024235008	Tue Jun 18 12:09:11 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
41	@Borjarm_ @kidcoltrane Soy el único que quiere una Death Battle entre Borja Ultralaser y John Wick?	99	1140957717521141761	Tue Jun 18 12:21:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
42	Comment ils ont osés virer Keanu Reeves pour John Wick 4 pour le remplacer par ça https://t.co/PSnmwysWSZ	105	1140954026588196871	Tue Jun 18 12:06:52 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0
43	RT @pixelatedboat: It’s messed up that Keanu Reeves played John Wick, John Constantine, Johnny Utah, Johnny Mnemonic, and Jonathan Harker b…	140	1140954137640820736	Tue Jun 18 12:07:18 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	709
44	John Wick 3 https://t.co/SQLMsS5FtF	35	1140957018989027329	Tue Jun 18 12:18:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	4	0
45	@nmd_shark Had a lot of conversations about John Wick apparently 😂	67	1140954155114270725	Tue Jun 18 12:07:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
46	"RT @ikkegoemikke: At Least John Wick 3 Had Good Box Office News This Weekend 

https://t.co/qVJCwKfr0w"	102	1140954963948048384	Tue Jun 18 12:10:35 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	1
47	RT @pixelatedboat: It’s messed up that Keanu Reeves played John Wick, John Constantine, Johnny Utah, Johnny Mnemonic, and Jonathan Harker b…	140	1140954430910717953	Tue Jun 18 12:08:28 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	709
48	@demsouk Ptdr pareil gros je vais allé voir John wick je crois et godzilla	74	1140954121949851648	Tue Jun 18 12:07:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
49	RT @_kaafka: is it John Wick and his dog? https://t.co/ByeuiSzQyJ	65	1140955862409699330	Tue Jun 18 12:14:10 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2
50	"RT @FuckYugi: Thug: He’s out of bullets now’s our chance to kill him!

John Wick: https://t.co/HapFag6vAp"	105	1140956835718938625	Tue Jun 18 12:18:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1654
51	@ScooterMagruder Idk why I can only see him as John wick now https://t.co/bXuqS2B4bq	84	1140956659361050624	Tue Jun 18 12:17:20 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
52	آحيه ياجدع - يشاهد John Wick	28	1140955386830295046	Tue Jun 18 12:12:16 +0000 2019	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	0	0
53	@_mwez_ Mirate John Wick y lo entenderás	40	1140954564465778688	Tue Jun 18 12:09:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0
