	tweet_textual_content	len	ID	Date	Source	Likes	RTs
201	"RT @enako_cos: 6/21(金)公開の映画『X-MEN ダークフェニックス』のファンスクリーニングに登壇させていただきました！

そして、私の写真が掲載されている
「X-MENシリーズ公式ガイドブック」も発売中なので是非チェックしてくださいね🌟
#ダークフェニックス…"	140	1140712918490554368	Mon Jun 17 20:08:47 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	213
202	"RT @reggiegotlag: this is how you watch X-Men:

X-Men First Class
X-Men
X2
The Wolverine
X-Men Days is Future Past
Logan

They’re the X-Men…"	140	1140713001475026949	Mon Jun 17 20:09:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	501
203	"RT @enako_cos: 6/21(金)公開の映画『X-MEN ダークフェニックス』のファンスクリーニングに登壇させていただきました！

そして、私の写真が掲載されている
「X-MENシリーズ公式ガイドブック」も発売中なので是非チェックしてくださいね🌟
#ダークフェニックス…"	140	1140712617662529536	Mon Jun 17 20:07:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	213
204	dios como me encanta x-men	26	1140713308334505984	Mon Jun 17 20:10:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
205	RT @YoleocomicsES: MARVEL lanza nuevo video del futuro de los X-Men https://t.co/4XW3b4nq4v	91	1140712604773625857	Mon Jun 17 20:07:33 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	6
206	@artcollisions Dark Phoenix, the X-Men movie about Jean Grey lol	64	1140713443873480704	Mon Jun 17 20:10:53 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
207	RT @SHADOWMAGIKS: The x-men after going to war with the avengers https://t.co/0Xr66SvAHF	88	1140712747551928322	Mon Jun 17 20:08:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	7
208	RT @acidp4nic: X-Men: Evolution https://t.co/Chct5AoqNU	55	1140712692203831297	Mon Jun 17 20:07:53 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	357
209	Early Script Released for Unmade, John Carpenter-Inspired Spinoff ‘X-Men: Fear the Beast’ https://t.co/p88CfT23Mj https://t.co/I3MjA2zrrQ	137	1140713195943944193	Mon Jun 17 20:09:53 +0000 2019	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0
210	"RT @enako_cos: 6/21(金)公開の映画『X-MEN ダークフェニックス』のファンスクリーニングに登壇させていただきました！

そして、私の写真が掲載されている
「X-MENシリーズ公式ガイドブック」も発売中なので是非チェックしてくださいね🌟
#ダークフェニックス…"	140	1140713009397940224	Mon Jun 17 20:09:09 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	213
211	RT @acidp4nic: X-Men: Evolution https://t.co/Chct5AoqNU	55	1140713374256455680	Mon Jun 17 20:10:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	357
212	can’t fucking wait to talk about x-men 30 tonight. Jesus fucking christ. https://t.co/z7sdIuNBxg	96	1140713459996401665	Mon Jun 17 20:10:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	6	0
213	Voy  a tener 40 años y la peli X-men me va a seguir emocionando. No importa cuantas veces la mire.	98	1140713809738444801	Mon Jun 17 20:12:20 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
214	RT @GeekTyrant: There Was an X-MEN Beast Spinoff Movie Written Called X-MEN: FEAR THE BEAST and Here Are The Details https://t.co/stBefHxV8…	140	1140713668742647809	Mon Jun 17 20:11:46 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	1
215	I probably need to do some more research on the X Men universe bc Dark Phoenix annoyed me. 🤦🏽‍♀️	96	1140712756448038912	Mon Jun 17 20:08:09 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
216	Muero de ganas ver X-MEN Dark Phoenix	37	1140713686237143041	Mon Jun 17 20:11:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
217	RT @acidp4nic: X-Men: Evolution https://t.co/Chct5AoqNU	55	1140713106873757696	Mon Jun 17 20:09:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	357
218	"RT @KimJongUnique: La démocratie progressiste, ça donne des Bilal Hassani ou des Justin Trudeau.

La Corée-du-Nord, ça produit des X-Men qu…"	140	1140713137206902785	Mon Jun 17 20:09:39 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	156
219	Listen to the most recent episode of my podcast: Marvel Talks Marvel: X-Men Dark Phoenix Review https://t.co/qyZn7UxKNZ	119	1140712629247336448	Mon Jun 17 20:07:38 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
220	RT @acidp4nic: X-Men: Evolution https://t.co/Chct5AoqNU	55	1140712984282566658	Mon Jun 17 20:09:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	357
221	He makes a lot of jokes these days, but on this subject he's absolutely serious. If you're a fan of X-Men The Anima… https://t.co/1WFFCTPrQi	140	1140713887458897925	Mon Jun 17 20:12:38 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0
222	RT @io9: Dark Phoenix didn't really understand who the X-Men are: https://t.co/QHeQCWdmgV https://t.co/DvCMYlsSUw	113	1140713177145102339	Mon Jun 17 20:09:49 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	1
223	RT @GdBonegone: @100preinpaki El otro dia fui a ver los X-Men y ando ansioso de salvar el planeta.	98	1140713356573233153	Mon Jun 17 20:10:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	35
224	"RT @TheOnlyJamesMan: Ready?

Dark Phoenix has the best action in all of the main X-Men films https://t.co/SBXNDdCqbo"	116	1140712653033287685	Mon Jun 17 20:07:44 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3
225	RT @alexandremoreti: Sou fã de ines brasil desde q ela dublou x-men https://t.co/2lSSLMFdn9	91	1140713127069278240	Mon Jun 17 20:09:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	18
226	On Tue at 9 PM: (2D) Men In Black International, John Wick: Chapter 3 - Parabellum, X-Men: Dark Phoenix, (2D) Aladd… https://t.co/PJs8rsU7w4	140	1140713483325050884	Mon Jun 17 20:11:02 +0000 2019	"<a href=""http://twirssi.com"" rel=""nofollow"">Twirssi</a>"	0	0
227	Matthew Vaughn directed Kingsman AND X-men: First Class? Film ICON	66	1140713315804598272	Mon Jun 17 20:10:22 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0
228	Alguém aí vamo no cinema assistir x-men	39	1140712793227845633	Mon Jun 17 20:08:17 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0
229	RT @acidp4nic: X-Men: Evolution https://t.co/Chct5AoqNU	55	1140713782089531394	Mon Jun 17 20:12:13 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	357
