	tweet_textual_content	len	ID	Date	Source	Likes	RTs
69	"RT @moviesndtv: Box Office Report: What India vs Pakistan Meant For #GameOver, #MIBInternational Ticket Sales
https://t.co/Z9M1XbcWTd https…"	140	1140619383728828417	Mon Jun 17 13:57:07 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	3
70	"ふざけんなー
MIBどうしても吹替で見せたいのかー！
ふざけんなー
字幕11時のあと18時ってなんだよー！
ふざけんなー
字幕3つで吹替5つ＋4DX2つかよー！
ふざけんなー
誰か下手くそ吹替観たいんだよー！"	104	1140619297884008448	Mon Jun 17 13:56:46 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
71	"RT @moviesndtv: Box Office Report: What India vs Pakistan Meant For #GameOver, #MIBInternational Ticket Sales
https://t.co/Z9M1XbcWTd https…"	140	1140620251421265922	Mon Jun 17 14:00:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	3
72	RT @zornitsaxx: Men In Black 2019 รีวิวภาพรวม หนังพลอตเบาไร้น้ำหนัก ไม่ประทับใจมากเท่าไหร่ ถ้าดูแบบไม่คาดหวังไม่ยึดตามมาตรฐานของ MIB ภาคก่อ…	140	1140619634812395522	Mon Jun 17 13:58:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1820
73	MIB、数少ない面白かったシーンは役者ネタの○○○○○○なんだけど、数少ない面白いシーンがそれっていう事実は本当に面白くない事態 https://t.co/4V9iERX5r8	88	1140619980041383941	Mon Jun 17 13:59:29 +0000 2019	"<a href=""http://fusetter.com/"" rel=""nofollow"">fusetter</a>"	0	0
74	RT @aki4500199: MIB-觸手xH🙈🙈🙈🙈 https://t.co/EMBT5GXtOC	52	1140620710261379072	Mon Jun 17 14:02:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	131
75	『メン・イン・ブラック:インターナショナル』観た！MIB久々のスピンオフ作品。幼少期にエイリアンと遭遇し記憶を消されずにきた主人公がやっとのことで念願のMIBへ入社し、見た目がとにかく良いけどやたらポンコツ気味なクリヘム先輩と組織… https://t.co/2H6DrZxtet	140	1140619400455737344	Mon Jun 17 13:57:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
76	"Bilheteria: novo MIB Homens de Preto fracassa, Aladdin segue fazendo sucesso #minhaserie
https://t.co/YQ9iHcQsL9 https://t.co/KiMqhxLwag"	136	1140620199529525251	Mon Jun 17 14:00:21 +0000 2019	"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"	7	0
77	It’s been 25 years since the first Men in Black film	52	1140619767323041797	Mon Jun 17 13:58:38 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
78	"金曜日名古屋行くついでにプロメア見に行こうかなｧ(  •௰• ) それか土曜…
アラジンも見たいしMIBも見たぃ MIBは絶対映画館のが楽しいと思ふ！"	75	1140620299412525056	Mon Jun 17 14:00:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
79	"RT @ClarasJewelry: Fab Vintage  Jewelry!  Camrose &amp; Kross Pendant MIB,  Jolie Gabor Ring 
#rubylane #vintage #retro #Designer #HauteCouture…"	144	1140620023075135491	Mon Jun 17 13:59:39 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	81
80	Durante uma entrevista na premiere de MIB: Homens de Preto - Internacional, Hemsworth falou que, quando soube que e… https://t.co/HPzdISY82H	140	1140620539154915329	Mon Jun 17 14:01:42 +0000 2019	"<a href=""https://www.facebook.com/socialmlabs/"" rel=""nofollow"">mLabs - Gestão de Redes Sociais</a>"	17	4
81	"From Pawny to Steve.
#MIB"	25	1140620224208592896	Mon Jun 17 14:00:27 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
82	Box Office: What India vs Pakistan Meant For 'Game Over', 'MIB' Sales https://t.co/Hlf3sNknGw	93	1140620123318996992	Mon Jun 17 14:00:03 +0000 2019	"<a href=""https://www.ndtv.com"" rel=""nofollow"">NDTVfeed</a>"	1	1
83	RT @HeatVisionBlog: 'Men in Black' and the Battle Between Nostalgia and Fatigue https://t.co/lmsNSPGUUj	103	1140620156583833600	Mon Jun 17 14:00:11 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4
84	『MIB:インターナショナル』「私、M！昔からMIBに憧れてて勉強も運動も頑張ってきたの。運良く組織に入れたんだけど、チャラいエースの男先輩に、真面目な眼鏡男先輩、そしてダンディな男上司に囲まれながら、異星人に口説かれて…これから… https://t.co/n4fvoTbOPn	140	1140620661867499520	Mon Jun 17 14:02:12 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6	0
85	MIB 🐰 https://t.co/O77v3I4Obi	29	1140620490953728001	Mon Jun 17 14:01:31 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	6	4
86	@HugoTravers Men in black?	26	1140620090423091200	Mon Jun 17 13:59:55 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
87	@ZzLuYkNDvaZWKG0 MIBひさびさに見たけど面白いわ〜	34	1140619742085959680	Mon Jun 17 13:58:32 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
88	プライムでMIB見れるようになってんじゃーんって小窓で流しながら作業してたら緊急の時間とっくに終わってた	52	1140619926660452352	Mon Jun 17 13:59:16 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0
89	RT @ganma104: 地球に悪戯してMIBに捕まったロキちゃん https://t.co/S1Ec2PSZUq	58	1140619543242350592	Mon Jun 17 13:57:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	838
90	"RT @zenjiro2: 「クリス・ヘムズワースとテッサ・トンプソンの『第一印象クイズ』(https://t.co/8emDbYYb4Z)に日本語字幕つけてみた、その①
MIBエージェント二人がものまねで相手に当てられるかを競うゲーム
クリヘムによる『クリプラのまね』が見られ…"	140	1140619723668725760	Mon Jun 17 13:58:28 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	82
