	tweet_textual_content	len	ID	Date	Source	Likes	RTs
45	RT @petermaxiff: os erros de gravação de toy story 2 é uma das melhores coisas do filme https://t.co/wdA5vLtsog	111	1140938709472337921	Tue Jun 18 11:06:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	24149
46	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938204893331456	Tue Jun 18 11:04:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8414
47	RT @moonlightasc: @soyalonsovillal irás a ver Toy Story 4?	58	1140938443075153922	Tue Jun 18 11:04:57 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2
48	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938559542693889	Tue Jun 18 11:05:24 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8414
49	RT @AulnayMae: JJen ai rien a cirer Toy story 4 jvais aller le voir fort les enfants dans la salle ils vont cablé un grand renoi barbu assi…	140	1140938107006705664	Tue Jun 18 11:03:36 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1
50	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938340608421888	Tue Jun 18 11:04:32 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	8414
51	RT @petermaxiff: os erros de gravação de toy story 2 é uma das melhores coisas do filme https://t.co/wdA5vLtsog	111	1140938731563732992	Tue Jun 18 11:06:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	24149
52	RT @solmaga123: Que ya sea viernes para ir a ver toy story	58	1140938017361633281	Tue Jun 18 11:03:15 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2
53	RT @Camilagustet_: Motivación semanal: el jueves se estrena Toy Story 4🤩🤩🤩🤩🤩🤩🤩	78	1140938628279001089	Tue Jun 18 11:05:41 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	463
54	RT @petermaxiff: os erros de gravação de toy story 2 é uma das melhores coisas do filme https://t.co/wdA5vLtsog	111	1140938124836708352	Tue Jun 18 11:03:41 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	24149
55	excited na talaga ko sa toy story 🤩❤️	37	1140938548360577024	Tue Jun 18 11:05:22 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	2	0
56	RT @TriniGomezz_: Quien me invita a ver una peli de Pixar? https://t.co/3rZoH8EUJG	82	1140938205660942337	Tue Jun 18 11:04:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	251
57	How Pixar brings its animated movies to life https://t.co/if12ACMBCd	68	1140938553733582848	Tue Jun 18 11:05:23 +0000 2019	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0
58	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140937970016563203	Tue Jun 18 11:03:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8414
59	RT @alanoperez_: So Annabelle and toy story are coming out soon who’s going with me ?	85	1140938225374113792	Tue Jun 18 11:04:05 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1391
60	RT @petermaxiff: os erros de gravação de toy story 2 é uma das melhores coisas do filme https://t.co/wdA5vLtsog	111	1140938704204308480	Tue Jun 18 11:05:59 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	24149
61	RT @petermaxiff: os erros de gravação de toy story 2 é uma das melhores coisas do filme https://t.co/wdA5vLtsog	111	1140938231963406336	Tue Jun 18 11:04:06 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	24149
62	RT @liliuhms: toy story 4 is telling me that just by putting googly eyes on a spork it came to life and became a toy.. by this logic, i can…	140	1140938245812789248	Tue Jun 18 11:04:10 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4849
63	RT @tisgopjl: cenas de toy story 4 https://t.co/SHCR3BOT4Q	58	1140938564882055168	Tue Jun 18 11:05:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8754
64	RT @mmartinceleste: Alguien más quiere que sea jueves e ir a ver Toy Story 🤞🏼🤞🏼🤞🏼	81	1140938221666390016	Tue Jun 18 11:04:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	19
65	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938087985377282	Tue Jun 18 11:03:32 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8414
66	RT @tisgopjl: cenas de toy story 4 https://t.co/SHCR3BOT4Q	58	1140938221561532416	Tue Jun 18 11:04:04 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	8754
67	I really wanna see Toy Story this weekend. 😭	44	1140938485517434881	Tue Jun 18 11:05:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
68	Curiosidade: vocês reviram ou pretendem rever os 3 primeiros Toy Story antes de assistir o 4º?	94	1140938335583645696	Tue Jun 18 11:04:31 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
69	RT @petermaxiff: os erros de gravação de toy story 2 é uma das melhores coisas do filme https://t.co/wdA5vLtsog	111	1140937981680918528	Tue Jun 18 11:03:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	24149
70	RT @Laujmnz_: Toy Story 4🙏🏼 https://t.co/LnYjaJ9iFj	51	1140938298325684225	Tue Jun 18 11:04:22 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	12
71	RT @vicrouco: quiero ver toy story pero no tengo a nadie. Sale ir sola	70	1140938153978671104	Tue Jun 18 11:03:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1
72	RT @marcoscastro: Meu filho brincando com os dubladores originais do Toy Story é o vídeo mais fofo que vc verá hoje (eu tb virei criança) h…	140	1140938684977549314	Tue Jun 18 11:05:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	44154
73	"RT @EuMaluma: andy: a

brinquedos do toy story:
https://t.co/w7AkS2p3lG"	71	1140938702597906432	Tue Jun 18 11:05:58 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	613
74	RT @marcoscastro: Meu filho brincando com os dubladores originais do Toy Story é o vídeo mais fofo que vc verá hoje (eu tb virei criança) h…	140	1140938213764345857	Tue Jun 18 11:04:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	44154
75	RT @ImagenRetro: Como vimos Toy Story 1 / Como veremos Toy Story 4. https://t.co/R7A1qUohiS	91	1140938637124755456	Tue Jun 18 11:05:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3236
76	Queria alguém para assistir toy story comigo	44	1140938340570673152	Tue Jun 18 11:04:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
77	RT @una_embajadoraD: McDonald's va a sacar en su cajita feliz los muñequitos de Toy story 4, los quiero todoooooos.😭😻😻	118	1140938219653144576	Tue Jun 18 11:04:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	719
78	RT @ImagenRetro: Como vimos Toy Story 1 / Como veremos Toy Story 4. https://t.co/R7A1qUohiS	91	1140938394131939328	Tue Jun 18 11:04:45 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	3236
79	Hold on...? Toy Story 3 came out in 2010...? https://t.co/JWDFmZvfwC	68	1140937974647021568	Tue Jun 18 11:03:05 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
80	Levanta Gay Bora ver Toy Story 4	32	1140938745111355394	Tue Jun 18 11:06:09 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	0
81	RT @lauttaroperezz: busco acompañante para ir a ver toy story 4	63	1140938300632510465	Tue Jun 18 11:04:23 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	9
82	RT @santizaooo: Toy story semana q vem justo alguém ir ver cmg	62	1140938320379285505	Tue Jun 18 11:04:27 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	11
83	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938650655567873	Tue Jun 18 11:05:46 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	8414
84	RT @liliuhms: toy story 4 is telling me that just by putting googly eyes on a spork it came to life and became a toy.. by this logic, i can…	140	1140938111524003841	Tue Jun 18 11:03:38 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4849
85	RT @tisgopjl: cenas de toy story 4 https://t.co/SHCR3BOT4Q	58	1140938700521689089	Tue Jun 18 11:05:58 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8754
86	@NomadeOff Le pistolet il me fait trop penser à un pistolet dans toy story	74	1140938464340402176	Tue Jun 18 11:05:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	3	0
87	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938034038419456	Tue Jun 18 11:03:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8414
88	RT @ImagenRetro: Como vimos Toy Story 1 / Como veremos Toy Story 4. https://t.co/R7A1qUohiS	91	1140938565196636160	Tue Jun 18 11:05:26 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	3236
89	RT @ImagenRetro: Como vimos Toy Story 1 / Como veremos Toy Story 4. https://t.co/R7A1qUohiS	91	1140938608184090624	Tue Jun 18 11:05:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	3236
90	Quiero ir a ver toy story 4!!!😭🙌🏻	33	1140938559781855233	Tue Jun 18 11:05:24 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
91	"RT @NormalMuse: มีชื่อในตารางงานแล้วววว มาหามิวซ์เถอะนะ
วันพุธที่ 19 มิถุนายน 2562
งานเปิดตัวภาพยนต์ 'TOY STORY 4'
เวลา 19.30 น. ที่ SF WOR…"	140	1140938151445139456	Tue Jun 18 11:03:47 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	189
92	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938132638117888	Tue Jun 18 11:03:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8414
93	RT @tisgopjl: cenas de toy story 4 https://t.co/SHCR3BOT4Q	58	1140937983627026432	Tue Jun 18 11:03:07 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8754
94	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140938476348686337	Tue Jun 18 11:05:05 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	8414
95	This week brings me one of the toughest life choices I’ve had to face: Nadine Labaki’s new film vs Toy Story 4 whic… https://t.co/TParhlVci5	140	1140937968804253696	Tue Jun 18 11:03:04 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	3	0
96	"im prolly gonna watch toy story 4 alone

kasi yung isa dyan @miyukris hHHJHJhhHhh"	81	1140938724898832385	Tue Jun 18 11:06:04 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0
97	RT @Lonnizer: On dirait un personnage de dessin animé Pixar, je suis choqué mdr ! https://t.co/akgPW0IbBd	105	1140938659262324737	Tue Jun 18 11:05:48 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	97
98	RT @duartecsilva: Toy Story 4 é a melhor razão para chorar antes do meio dia	76	1140937992695144449	Tue Jun 18 11:03:09 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1
99	@SonicFanForAll @disneycowboy Sonic was out longer than toy story too Sonic was out since 1991 years before toy sto… https://t.co/An9P6HaPcU	140	1140938375618342912	Tue Jun 18 11:04:41 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0
100	RT @petermaxiff: os erros de gravação de toy story 2 é uma das melhores coisas do filme https://t.co/wdA5vLtsog	111	1140939049324154880	Tue Jun 18 11:07:21 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	24149
101	RT @MatthieuKnocka2: Je veux voir toy story 4	45	1140939242769702913	Tue Jun 18 11:08:07 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8
102	RT @Animated_Antic: I found these animation tests from Pixar interns where they take dialogue from certain scenes from actors like John Goo…	140	1140939276294807560	Tue Jun 18 11:08:15 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	8414
103	RT @ImagenRetro: Como vimos Toy Story 1 / Como veremos Toy Story 4. https://t.co/R7A1qUohiS	91	1140939041870946305	Tue Jun 18 11:07:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	3236
104	RT @gabitwo_: espero que en toy story 4 aparezca mi juguete favorito 😭 https://t.co/iUouSL0Dvy	94	1140939032928686080	Tue Jun 18 11:07:17 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	377
105	RT @neilalfrd: TOY STORY 4 IS A MUST	36	1140938875881177088	Tue Jun 18 11:06:40 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	33
106	RT @marcoscastro: Meu filho brincando com os dubladores originais do Toy Story é o vídeo mais fofo que vc verá hoje (eu tb virei criança) h…	140	1140938967749206016	Tue Jun 18 11:07:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	44154
